&,--,1,10,12,123,124,126,127,128,129,130,131,132,133,134,135,136,137,138,16,24,3,30,40,5,68,70,76,77,8,90,_basket,_cravat,_e,_embroidery,_insertion,_pattern,_point,accomplishing,account,across,advisable,also,always,away,back,bar,bars,basket,begin,beneath,black,blue,bring,brussels,button,c,c.,c_,calyx,cambric,carefully,centre,centres,ch,chain,chenille,chenille_,china,circle,clearly,close,co.,co.'s,collars,completed,cotton,counterpane_,cover,covered,covering,cravat,cross,cuffs,cut,de,delicate,delicately,design,difficult,difficulty,distances,dot,dots,double,drawing,easy,ed,edge,edging,embroid,embroider,embroidered,embroidery,embroidery._,embroidery_,end,ends,ered,ery,ess,evans,even,eyelet,fabric,faste,fasten,figures_,filled,find,fine,finish,first,flourishes,flowers,following,formed,found,g,gothic,graceful,great,handles,hes,hole,holes,illu,illustration,inc,inch,inner,inserting,insertion,inst,instructions_,introduced,ircle,knotted,ladies,large,lastly,lawn,lead,leaf,leaves,left,letter,letters,like,lined,linen,lines,long,look,machine,make,making,many,material,materials,may,mbroidered,measures,messrs.,middle,mounting,much,muslin,must,n,necessary,needle,needlework,net,next,nos,one,open,opposite,ordinary,ornamented,outer,outline,outlines,overcast,pa,page,pair,paper,parts,pass,pattern,patterns,pencil,perfectionne,perforated,plain,plaited,plume_,point,pointed,position,poss,powder,practice,pretty,printing,quantity,quilted,raised,rate,rather,regular,required,requires,ribbon,right,rosebud,roses,roun,round,rub,ructions_,russe,russe_,satin,scallop,scallops,scissors,see,seven,several,sewing,sharp,short,shown,silk,skein,slip,small,space,spray,stamens,star,stars,sti,stit,stitch,stitched,stitches,stitching,stitching_,stration,strokes,succession,tack,tch,thick,thicknesses,threads,thus,time,tiny,trace,traced,tracing,transfer,ttern,twenty,twice,twist,two,upon,veinings,walter,well,wheel,white,wicker,work,worked,working
&,4,"[363, 498, 581, 662]"
--,22,"[45, 56, 67, 81, 94, 114, 186, 246, 250, 297, 302, 357, 366, 436, 441, 493, 501, 571, 576, 618, 657, 665]"
1,2,"[375, 634]"
10,2,"[263, 293]"
12,1,[54]
123,1,[26]
124,1,[44]
126,1,[66]
127,2,"[80, 102]"
128,2,"[87, 104]"
129,2,"[93, 106]"
130,2,"[108, 110]"
131,2,"[185, 245]"
132,2,"[249, 296]"
133,2,"[301, 356]"
134,2,"[365, 435]"
135,2,"[440, 492]"
136,2,"[500, 570]"
137,2,"[575, 656]"
138,1,[664]
16,2,"[196, 264]"
24,1,[316]
3,1,[379]
30,1,[515]
40,2,"[457, 591]"
5,1,[55]
68,2,"[272, 600]"
70,1,[290]
76,1,[329]
77,2,"[330, 533]"
8,1,[628]
90,2,"[466, 544]"
_basket,1,[367]
_cravat,2,"[303, 502]"
_e,1,[111]
_embroidery,9,"[273, 291, 331, 467, 534, 545, 577, 601, 666]"
_insertion,2,"[187, 251]"
_pattern,1,[442]
_point,3,"[62, 97, 118]"
accomplishing,1,[163]
account,1,[16]
across,1,[389]
advisable,1,[132]
also,1,[538]
always,1,[224]
away,1,[561]
back,5,"[70, 84, 288, 334, 626]"
bar,2,"[635, 649]"
bars,2,"[629, 639]"
basket,4,"[371, 384, 429, 437]"
begin,1,[216]
beneath,1,[645]
black,13,"[28, 31, 41, 51, 77, 99, 318, 338, 347, 353, 377, 415, 422]"
blue,4,"[183, 380, 409, 420]"
bring,1,[636]
brussels,1,[507]
button,5,"[202, 236, 282, 470, 611]"
c,1,[413]
c.,3,"[364, 499, 663]"
c_,1,[582]
calyx,1,[481]
cambric,2,"[308, 448]"
carefully,1,[559]
centre,6,"[411, 424, 526, 566, 603, 637]"
centres,1,[485]
ch,1,[205]
chain,1,[212]
chenille,6,"[378, 381, 398, 410, 421, 439]"
chenille_,1,[369]
china,1,[319]
circle,2,"[460, 610]"
clearly,1,[135]
close,1,[227]
co.,3,"[193, 259, 588]"
co.'s,3,"[313, 453, 512]"
collars,4,"[443, 496, 579, 660]"
completed,1,[2]
cotton,10,"[195, 261, 294, 315, 455, 514, 589, 620, 631, 644]"
counterpane_,1,[669]
cover,2,"[390, 402]"
covered,1,[38]
covering,1,[667]
cravat,2,"[361, 572]"
cross,3,"[39, 75, 625]"
cuffs,4,"[444, 497, 580, 661]"
cut,1,[560]
de,2,"[63, 119]"
delicate,1,[342]
delicately,1,[394]
design,4,"[134, 175, 322, 525]"
difficult,1,[14]
difficulty,1,[162]
distances,1,[74]
dot,1,[641]
dots,5,"[29, 122, 239, 537, 555]"
double,1,[90]
drawing,1,[229]
easy,1,[399]
ed,1,[595]
edge,4,"[286, 523, 564, 622]"
edging,1,[550]
embroid,2,"[252, 487]"
embroider,1,[23]
embroidered,7,"[58, 177, 350, 358, 368, 438, 475]"
embroidery,14,"[10, 126, 129, 194, 248, 260, 299, 314, 454, 494, 513, 557, 574, 658]"
embroidery._,1,[445]
embroidery_,3,"[188, 305, 504]"
end,3,"[304, 503, 573]"
ends,1,[362]
ered,1,[488]
ery,1,[253]
ess,1,[158]
evans,6,"[192, 258, 312, 452, 511, 587]"
even,2,"[432, 462]"
eyelet,1,[483]
fabric,1,[176]
faste,1,[623]
fasten,1,[643]
figures_,1,[113]
filled,1,[211]
find,1,[161]
fine,7,"[36, 48, 148, 317, 346, 372, 596]"
finish,1,[654]
first,2,"[208, 651]"
flourishes,1,[18]
flowers,3,"[276, 349, 474]"
following,1,[128]
formed,1,[642]
found,1,[131]
g,1,[96]
gothic,1,[11]
graceful,1,[321]
great,1,[20]
handles,1,[392]
hes,1,[388]
hole,5,"[203, 237, 283, 471, 612]"
holes,4,"[152, 184, 230, 484]"
illu,1,[568]
illustration,19,"[25, 43, 53, 65, 79, 86, 92, 101, 103, 105, 107, 109, 244, 295, 355, 428, 434, 491, 655]"
inc,1,[387]
inch,1,[155]
inner,1,[522]
inserting,1,[225]
insertion,4,"[197, 247, 267, 298]"
inst,1,[332]
instructions_,6,"[274, 292, 468, 535, 546, 602]"
introduced,1,[341]
ircle,1,[414]
knotted,1,[124]
ladies,1,[156]
large,1,[407]
lastly,1,[547]
lawn,1,[449]
lead,1,[141]
leaf,1,[215]
leaves,6,"[275, 287, 343, 479, 565, 608]"
left,2,"[220, 231]"
letter,7,"[1, 35, 47, 57, 68, 82, 95]"
letters,2,"[12, 117]"
like,3,"[6, 9, 116]"
lined,1,[433]
linen,2,"[309, 584]"
lines,1,[553]
long,1,[461]
look,1,[4]
machine,2,"[160, 171]"
make,1,[627]
making,1,[221]
many,1,[17]
material,1,[189]
materials,6,"[255, 306, 370, 446, 505, 583]"
may,2,"[340, 344]"
mbroidered,1,[112]
measures,1,[385]
messrs.,6,"[190, 256, 310, 450, 509, 585]"
middle,1,[614]
mounting,1,[431]
much,1,[13]
muslin,5,"[307, 447, 506, 518, 562]"
must,5,"[3, 146, 207, 268, 527]"
n,1,[624]
necessary,1,[178]
needle,2,"[149, 226]"
needlework,1,[22]
net,2,"[508, 519]"
next,1,[524]
nos,2,"[262, 328]"
one,2,"[406, 652]"
open,1,[489]
opposite,1,[650]
ordinary,1,[170]
ornamented,1,[396]
outer,5,"[285, 412, 459, 549, 563]"
outline,1,[228]
outlines,2,"[46, 206]"
overcast,5,"[89, 91, 121, 270, 597]"
pa,1,[359]
page,2,"[465, 543]"
pair,1,[556]
paper,2,"[138, 166]"
parts,1,[34]
pass,1,[233]
pattern,6,"[143, 397, 495, 567, 578, 659]"
patterns,1,[130]
pencil,1,[142]
perfectionne,2,"[456, 590]"
perforated,3,"[147, 167, 174]"
plain,1,[235]
plaited,1,[395]
plume_,2,"[64, 120]"
point,3,"[217, 336, 404]"
pointed,1,[140]
