&,'',--,1,10,12,16,2,3,4,5,506,507,508,509,510,511,513,514,516,517,518,519,520,521,522,523,524,525,530,6,7,8,_a_,_and_,_b_,_corner,_insertion,_lace,_square,``,ach,acquired,across,addition,afresh,also,alternately,always,arrange,away,back,begin,beginning,begun,border,borders,bringing,bruxelles,butto,button,c.,cases,centre,clearly,co.,coarse,coarser,comes,commenced,complete,con,continue,copy,corner,corners,cotton,couvre,couvrettes,cross,crossed,crossing,cushions,cut,d'art,d'art._,d'art_,d'esprit,d'oyley,d'oyley_,daisy,darned,darning,de,decreased,decreasing,design,detail,double,draw,e,easily,easy,edge,edging,edgings,eel,either,elaborate,embroidery,employed,end,equally,evans,exactly,fasten,fastened,feston,figures,filled,filling,fine,finished,finishes,flo,foliage,following,form,formed,forming,forms,foundation,four,frame,full,ground,groundwork,guipur,guipure,hole,holes,illustra,illustration,increa,increase,increasing,insertion,kind,knot,lace,larger,last,lastly,leaf,leaves,length,letters,lies,like,linen,long,looks,loops,loose,makes,manner,marked,material,materials,may,mecklenburg,mes,messrs.,middle,n,nd,ne,nearest,needle,net,netted,netting,next,nine,nos,number,one,order,outside,overcast,page,pages,part,passed,passing,pattern,patterns,pillow,pincushion,place,point,pretty,proportion,purposes,quare,real,reel,remaining,repeat,reprise,rosette,round,rounds,row,rows,scallops,se,see,seen,several,show,shown,shows,side,simply,single,sists,six,size,slanting,small,square,squares,srs,star,stars,sted,stem,stems,stitch,stitches,straight,stretching,strip,sufficiently,suitable,taken,taking,thread,threads,three,throwing,thus,times,tion,together,toilet,top,triangles,trimming,tte,turned,twi,twist,twisted,two,underneath,used,various,walter,well,wers,wh,wheel,wheels,wide,work,worked,working
&,2,"[67, 509]"
'',1,[102]
--,23,"[20, 71, 77, 119, 125, 160, 166, 188, 194, 243, 250, 297, 301, 334, 339, 379, 385, 476, 536, 542, 560, 631, 639]"
1,5,"[33, 417, 426, 431, 547]"
10,3,"[399, 490, 555]"
12,1,[165]
16,1,[656]
2,8,"[30, 34, 55, 410, 436, 441, 511, 651]"
3,3,"[31, 258, 267]"
4,1,[181]
5,3,"[164, 182, 413]"
506,3,"[1, 19, 84]"
507,3,"[70, 85, 216]"
508,1,[76]
509,2,"[111, 118]"
510,3,"[60, 112, 124]"
511,2,"[140, 159]"
513,2,"[169, 187]"
514,1,[193]
516,3,"[204, 209, 242]"
517,3,"[205, 225, 296]"
518,3,"[206, 245, 300]"
519,2,"[207, 333]"
520,5,"[208, 303, 317, 338, 351]"
521,2,"[378, 384]"
522,2,"[475, 535]"
523,2,"[541, 559]"
524,2,"[630, 636]"
525,1,[638]
530,1,[371]
6,2,"[393, 557]"
7,1,[401]
8,4,"[398, 489, 554, 653]"
_a_,2,"[254, 282]"
_and_,1,[637]
_b_,1,[265]
_corner,1,[640]
_insertion,1,[386]
_lace,1,[477]
_square,1,[543]
``,1,[100]
ach,1,[597]
acquired,1,[49]
across,3,"[11, 137, 609]"
addition,1,[174]
afresh,1,[286]
also,2,"[98, 275]"
alternately,2,"[233, 424]"
always,1,[50]
arrange,1,[41]
away,2,"[531, 684]"
back,2,"[145, 155]"
begin,2,"[251, 407]"
beginning,1,[451]
begun,1,[132]
border,5,"[464, 478, 491, 538, 633]"
borders,2,"[641, 660]"
bringing,1,[144]
bruxelles,5,"[81, 122, 128, 232, 675]"
butto,1,[88]
button,3,"[472, 525, 679]"
c.,2,"[68, 510]"
cases,2,"[655, 663]"
centre,7,"[133, 146, 235, 341, 374, 583, 620]"
clearly,3,"[2, 113, 453]"
co.,2,"[486, 648]"
coarse,2,"[58, 368]"
coarser,1,[52]
comes,1,[324]
commenced,1,[162]
complete,1,[447]
con,1,[304]
continue,1,[419]
copy,1,[313]
corner,3,"[409, 632, 659]"
corners,1,[574]
cotton,2,"[285, 606]"
couvre,1,[569]
couvrettes,3,"[508, 652, 665]"
cross,5,"[178, 307, 321, 326, 330]"
crossed,1,[237]
crossing,1,[152]
cushions,1,[500]
cut,2,"[530, 683]"
d'art,4,"[364, 383, 540, 635]"
d'art._,1,[388]
d'art_,2,"[480, 643]"
d'esprit,5,"[176, 239, 466, 520, 590]"
d'oyley,2,"[563, 571]"
d'oyley_,1,[544]
daisy,1,[619]
darned,1,[37]
darning,4,"[27, 290, 612, 671]"
de,14,"[22, 25, 73, 80, 121, 127, 212, 228, 231, 293, 460, 522, 594, 674]"
decreased,1,[105]
decreasing,3,"[425, 434, 448]"
design,1,[139]
detail,1,[335]
double,1,[306]
draw,1,[263]
e,2,"[382, 596]"
easily,1,[48]
easy,2,"[130, 456]"
edge,2,"[524, 677]"
edging,1,[498]
edgings,1,[658]
eel,1,[191]
either,1,[469]
elaborate,1,[246]
embroidery,1,[356]
employed,3,"[57, 370, 518]"
end,3,"[415, 427, 432]"
equally,1,[505]
evans,2,"[485, 647]"
exactly,2,"[315, 577]"
fasten,2,"[279, 284]"
fastened,2,"[154, 345]"
