&,'',--,1,10,12,14,15,18th,1st,2,20,20th,22,22nd,24th,26th,28,28th,2nd,3,308,309,310,311,312,313,33,3rd,4,4th,5,5th,68,6th,8,8th,9th,_4th,_5th,_6th,_7th,_8th,_9th,_knitted,_lace,_open,_shell,according,also,alternately,another,antimacassars,appropriate,articles,back,backwards,beautiful,begin,berceaunette,berlin,blue,border,border_,c.,c._,caps,cast,ce,centre,child._,children,circle,co,co.,colours,complete,corners,corresponding,cot,cotton,counterpanes,couvrettes,covers,crochet,d'art,d'oyleys,dding,decreasing,different,draw,easy,edge,edging,edging_,employe,employed,end,english,ery,ev,evans,every,extremely,fine,first,fits,foll,form,formed,forms,forward,forwards,foundation,four,front,fulness,guipure,gusset,hes,holes,hoods,illustration,increase,increases,increasing,intended,ize,join,joined,kind,knit,knitted,knitting,la,lace,lace_,large,last,leave,leg,length,like,little,long,loop,loops,made,make,makes,manner,many,materials,mats,mention,mentioned,mes,mesh,messrs.,must,na,narrow,needle,needles,net,netted,netting,next,ninth,number,ock,often,one,onl,open,opera,ounce,ows,pair,part,pass,pattern,patterns,ped,pick,pink,pins,plain,point,purl,purpose,reached,repeat,repeated,repetition,required,ribbon,right,round,rounds,row,row_,rows,rrowest,scallop,sets,sewn,shall,shell,shells,shoe,side,single,size,sizes,slip,slipped,small,smaller,sock,sole,square,squares,steel,sti,still,stitch,stitches,suitable,take,tches,thread,three,throw,throwing,tie,times,toe,together,ton,trim,trimming,tton,two,upon,upper,used,walter,well,wool,work,worked,yard
&,6,"[161, 174, 433, 456, 469, 471]"
'',2,"[3, 5]"
--,17,"[2, 8, 42, 69, 77, 93, 105, 110, 124, 137, 164, 246, 253, 387, 421, 425, 450]"
1,66,"[86, 258, 260, 265, 310, 318, 334, 356, 379, 392, 394, 399, 402, 499, 504, 524, 529, 534, 538, 548, 552, 562, 589, 594, 602, 604, 610, 620, 625, 629, 634, 640, 642, 653, 655, 661, 678, 683, 687, 692, 697, 699, 708, 710, 722, 724, 730, 753, 758, 762, 767, 775, 777, 787, 789, 794, 813, 818, 822, 827, 835, 837, 846, 848, 850, 856]"
10,1,[477]
12,5,"[185, 193, 307, 315, 359]"
14,1,[368]
15,1,[583]
18th,2,"[564, 581]"
1st,1,[494]
2,20,"[271, 350, 352, 370, 372, 389, 488, 573, 580, 612, 663, 671, 732, 740, 746, 785, 796, 799, 807, 858]"
20,1,[347]
20th,1,[586]
22,3,"[287, 290, 331]"
22nd,2,"[301, 626]"
24th,1,[684]
26th,1,[759]
28,2,"[304, 327]"
28th,1,[819]
2nd,1,[496]
3,9,"[61, 81, 376, 396, 506, 543, 720, 735, 771]"
308,1,[1]
309,1,[7]
310,2,"[41, 104]"
311,2,"[163, 245]"
312,2,"[252, 420]"
313,2,"[424, 449]"
33,1,[299]
3rd,2,"[146, 508]"
4,3,"[115, 651, 666]"
4th,2,"[133, 521]"
5,5,"[97, 442, 557, 600, 615]"
5th,1,[119]
68,1,[341]
6th,1,[535]
8,2,"[191, 486]"
8th,1,[549]
9th,1,[563]
_4th,1,[67]
_5th,1,[75]
_6th,1,[91]
_7th,1,[108]
_8th,1,[122]
