--,1,10,100,10th,11th,12,12th,1st,2,26,2nd,3,3rd,4,4th,5,50,51,52,53,5th,6,6th,7,7th,8,8th,9,9th,_border,_cravat,_diamond,_medaillon_,afresh,always,another,asting,attached,back,begin,beginning,begun,ble,boar,border,bottom,button,c,cambric,care,centre,ch,chain,circle,circles,co,co.,comes,commence,completed,completes,consisting,consists,corresponding,cotton,cravat,crochet,cut,diamond,difference,directed,distance,distances,distant,divided,dou,double,draw,drawing,drawn,e,ead,edg,edge,em,end,ends,entirely,evans,every,f,fasten,fastened,fill,finger,first,following,follows,forefinge,formed,forms,foundation,fourth,hand,head,hole,illustration,inch,insertion,instead,itches,join,joined,joining,joins,knotted,larger,las,last,leaf,leaves,left,like,likewise,long,loop,loops,lower,make,many,materials,means,medallion,messrs.,middle,miss,muslin,must,narrow,nearest,next,number,omitting,one,oval,overcast,part,passing,pattern,pin,plain,point,preceding,pu,purl,putting,r,reel,repeat,required,reverse,right,ring,rl,rosette,rosettes,round,rounds,row,rows,second,seen,sewn,short,shuttle,side,similar,single,sized,small,smaller,st,stem,stitch,stitches,strip,sufficient,take,taking,tatted,tatting,tatting_,th,thr,thread,thus,tightly,times,together,top,treble,tton,turning,twice,two,upper,upwards,walter,way,whenever,whole,wind,work,worked,working
--,7,"[37, 55, 137, 266, 294, 606, 624]"
1,47,"[5, 9, 16, 18, 22, 91, 95, 101, 106, 110, 117, 119, 123, 134, 148, 154, 156, 160, 193, 197, 204, 206, 211, 348, 412, 416, 432, 436, 455, 459, 470, 576, 589, 591, 594, 641, 645, 681, 714, 742, 771, 799, 822, 846, 874, 902, 930]"
10,4,"[240, 616, 647, 824]"
100,1,[49]
10th,1,[886]
11th,1,[914]
12,9,"[445, 690, 723, 752, 780, 855, 883, 911, 939]"
12th,1,[942]
1st,4,"[218, 236, 627, 677]"
2,19,"[7, 13, 20, 73, 93, 114, 151, 201, 316, 346, 367, 450, 464, 468, 473, 500, 529, 582, 619]"
26,1,[279]
2nd,8,"[81, 130, 222, 250, 574, 670, 702, 710]"
3,28,"[52, 362, 388, 486, 505, 553, 557, 580, 585, 643, 679, 704, 712, 735, 740, 764, 769, 792, 797, 820, 844, 867, 872, 895, 900, 923, 928, 951]"
3rd,3,"[99, 587, 695]"
4,27,"[11, 71, 146, 158, 195, 208, 370, 672, 685, 697, 718, 728, 746, 757, 775, 785, 801, 803, 837, 850, 860, 878, 888, 906, 916, 934, 944]"
4th,2,"[184, 726]"
5,17,"[108, 121, 138, 162, 364, 414, 418, 638, 649, 683, 716, 773, 813, 826, 848, 876, 932]"
50,1,[79]
51,2,"[36, 54]"
52,2,"[265, 293]"
53,2,"[605, 623]"
5th,1,[755]
6,6,"[3, 24, 104, 112, 125, 199]"
6th,1,[783]
7,6,"[191, 213, 462, 662, 808, 831]"
7th,1,[811]
8,6,"[89, 97, 169, 378, 744, 904]"
8th,1,[835]
9,1,[351]
9th,1,[858]
_border,1,[267]
_cravat,1,[38]
_diamond,1,[607]
_medaillon_,1,[64]
afresh,1,[188]
always,2,"[431, 498]"
another,1,[425]
asting,1,[521]
attached,1,[656]
back,2,"[323, 448]"
begin,1,[438]
beginning,1,[402]
begun,2,"[68, 312]"
ble,1,[210]
boar,1,[275]
border,8,"[280, 295, 298, 306, 408, 540, 560, 602]"
bottom,2,"[86, 254]"
button,1,[260]
c,1,[520]
cambric,1,[39]
care,1,[666]
centre,3,"[69, 313, 400]"
ch,1,[546]
chain,10,"[444, 449, 463, 479, 482, 534, 564, 581, 586, 592]"
circle,18,"[29, 102, 131, 135, 189, 219, 223, 235, 237, 247, 253, 355, 376, 381, 387, 392, 398, 519]"
circles,10,"[33, 83, 171, 242, 282, 311, 512, 531, 550, 599]"
co,1,[277]
co.,3,"[46, 274, 613]"
comes,1,[539]
commence,1,[636]
completed,1,[391]
completes,1,[337]
consisting,4,"[2, 103, 190, 361]"
consists,2,"[70, 88]"
corresponding,1,[522]
cotton,9,"[32, 48, 172, 182, 187, 231, 243, 373, 615]"
cravat,4,"[31, 56, 60, 259]"
crochet,7,"[268, 284, 289, 296, 439, 447, 614]"
cut,1,[631]
diamond,1,[625]
difference,1,[80]
directed,1,[344]
distance,1,[358]
distances,1,[411]
distant,1,[1]
divided,6,"[15, 116, 153, 203, 366, 584]"
dou,1,[209]
double,93,"[4, 8, 14, 21, 25, 90, 94, 98, 105, 109, 115, 122, 126, 139, 147, 152, 159, 163, 192, 196, 202, 214, 317, 318, 338, 342, 363, 368, 371, 389, 415, 419, 451, 456, 487, 496, 501, 523, 537, 633, 639, 644, 650, 652, 673, 680, 686, 688, 698, 705, 713, 719, 721, 729, 736, 741, 747, 749, 758, 765, 770, 776, 778, 786, 793, 798, 804, 806, 814, 821, 827, 829, 838, 845, 851, 853, 861, 868, 873, 879, 881, 889, 896, 901, 907, 909, 917, 924, 929, 935, 937, 945, 952]"
draw,12,"[372, 651, 687, 720, 748, 777, 805, 828, 852, 880, 908, 936]"
drawing,1,[332]
drawn,1,[395]
e,1,[305]
ead,1,[751]
edg,1,[304]
edge,3,"[302, 492, 543]"
em,1,[668]
end,2,"[59, 403]"
ends,1,[181]
entirely,1,[563]
evans,3,"[45, 273, 612]"
every,1,[566]
f,1,[385]
fasten,3,"[179, 186, 230]"
fastened,9,"[26, 127, 141, 164, 173, 215, 244, 383, 601]"
fill,1,[629]
finger,1,[331]
first,5,"[74, 315, 375, 397, 561]"
following,3,"[380, 461, 476]"
