&,00,133,135,137,139,143,144,166,167,177,18,184,185,186,187,19,196,201,203,213,215,255,256,287,313,336,345,425,426,431,442,451,453,454,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,5,500,501,502,568,__a,alphabet,antwerp,applique,bars,book,border,borders,braces,braid,braids,bruxell,c,c.,case,centre,chair,clo,collar,collars,comforters,cords,counterpanes,couvrette,cover,cravat,cravats,crochet,cuffs,cushion,d'alencon,d'angleterre,d'art,d'espagne,de,description,design,directions,dots,dotted,dress,edged,edgings,ef,embroidered,embroidery,end,ends,english,es,full,general,guipure,handkerchi,handkerchief,insertion,knitted,knitting,lace,lappet,lappets,letter,lice,limoges,lingeries,materials,medallion,modes,needle,ollars,oval,p.,parasol,pattern,patterns,penwiper,picots,placing,plain,point,purled,raleigh,required,rm,scissors,se,size,sizes,sorrento,star,tatting,threads,toilet,trimming,veil,venetian,venise,wheels,working
&,8,"[22, 29, 35, 41, 53, 60, 141, 305]"
00,1,[121]
133,1,[56]
135,1,[25]
137,1,[32]
139,1,[63]
143,1,[103]
144,1,[104]
166,1,[85]
167,1,[90]
177,1,[80]
18,1,[108]
184,1,[38]
185,1,[44]
186,1,[185]
187,1,[186]
19,1,[109]
196,1,[49]
201,1,[69]
203,1,[75]
213,1,[17]
215,1,[18]
255,1,[12]
256,1,[13]
287,1,[1]
313,1,[98]
336,1,[94]
345,1,[112]
425,1,[217]
426,1,[193]
431,1,[194]
442,1,[191]
451,1,[209]
453,2,"[197, 204]"
454,1,[205]
461,1,[244]
462,1,[245]
463,1,[226]
464,1,[251]
465,1,[252]
466,1,[253]
467,1,[229]
468,1,[234]
469,2,"[239, 248]"
470,1,[214]
471,1,[241]
472,1,[242]
473,1,[215]
474,2,"[199, 267]"
475,1,[276]
476,1,[274]
477,1,[263]
478,1,[270]
479,2,"[200, 260]"
480,1,[173]
481,1,[168]
482,2,"[128, 291]"
483,2,"[129, 292]"
484,2,"[156, 319]"
485,2,"[153, 316]"
486,1,[177]
487,2,"[135, 299]"
488,2,"[148, 312]"
489,2,"[149, 313]"
490,4,"[143, 158, 307, 321]"
491,1,[171]
492,2,"[146, 310]"
493,2,"[131, 295]"
494,2,"[126, 289]"
495,1,[182]
496,2,"[132, 296]"
497,1,[160]
5,1,[120]
500,3,"[165, 221, 284]"
501,1,[166]
502,4,"[117, 122, 281, 285]"
568,1,[6]
__a,1,[162]
alphabet,4,"[116, 118, 280, 282]"
antwerp,1,[259]
applique,1,[16]
bars,3,"[123, 224, 286]"
book,2,"[84, 89]"
border,2,"[152, 315]"
borders,3,"[11, 127, 290]"
braces,2,"[66, 72]"
braid,1,[189]
braids,1,[192]
bruxell,1,[265]
c,1,[293]
c.,8,"[23, 30, 36, 42, 54, 61, 142, 306]"
case,1,[79]
centre,1,[176]
chair,1,[9]
clo,1,[179]
collar,2,"[139, 303]"
collars,3,"[20, 27, 130]"
comforters,1,[93]
cords,1,[195]
counterpanes,1,[97]
couvrette,1,[15]
cover,1,[3]
cravat,4,"[51, 58, 133, 297]"
cravats,3,"[34, 40, 170]"
crochet,1,[10]
cuffs,2,"[21, 28]"
cushion,1,[175]
d'alencon,3,"[124, 225, 287]"
d'angleterre,2,"[228, 262]"
d'art,1,[5]
d'espagne,1,[269]
de,3,"[231, 236, 272]"
description,2,"[119, 283]"
design,2,"[136, 300]"
directions,1,[202]
dots,1,[212]
dotted,2,"[238, 247]"
dress,2,"[144, 308]"
edged,1,[233]
edgings,5,"[147, 198, 256, 258, 311]"
ef,1,[151]
embroidered,5,"[65, 71, 77, 82, 87]"
embroidery,9,"[24, 31, 37, 43, 46, 55, 62, 102, 184]"
end,2,"[134, 298]"
ends,2,"[52, 59]"
english,1,[181]
es,1,[266]
full,3,"[47, 67, 73]"
general,1,[201]
guipure,1,[4]
handkerchi,1,[150]
handkerchief,1,[314]
insertion,2,"[154, 317]"
knitted,3,"[92, 96, 111]"
knitting,1,[0]
lace,7,"[115, 138, 164, 188, 223, 255, 278]"
lappet,3,"[157, 159, 320]"
lappets,2,"[140, 304]"
letter,2,"[78, 161]"
lice,1,[302]
limoges,2,"[155, 318]"
lingeries,1,[101]
materials,1,[206]
medallion,1,[167]
modes,1,[210]
needle,2,"[83, 88]"
ollars,1,[294]
oval,1,[169]
p.,3,"[196, 208, 220]"
parasol,1,[2]
pattern,16,"[14, 19, 26, 33, 39, 50, 57, 64, 70, 76, 81, 86, 91, 95, 99, 110]"
patterns,5,"[7, 45, 105, 113, 279]"
penwiper,1,[183]
picots,1,[213]
placing,1,[190]
plain,1,[250]
point,15,"[114, 137, 163, 187, 222, 227, 230, 235, 254, 261, 264, 268, 271, 277, 301]"
purled,1,[257]
raleigh,1,[240]
required,1,[207]
rm,1,[8]
scissors,1,[216]
se,1,[180]
size,3,"[48, 68, 74]"
sizes,1,[219]
sorrento,5,"[125, 243, 246, 275, 288]"
star,1,[172]
tatting,1,[107]
threads,1,[218]
toilet,1,[174]
trimming,3,"[100, 145, 309]"
veil,1,[106]
venetian,1,[249]
venise,3,"[232, 237, 273]"
wheels,1,[178]
working,2,"[203, 211]"
