&,--,1,10,12,14,1st,20,21,24,2nd,3,3rd,433,454,456,469,472,473,474,475,476,477,478,479,480,481,482,483,484,485,_insertion,_medallion,_point,_regular_,_star,ace,aking,also,alternately,antwerp,applied,arrangement,art,bars,beauty,bodice,border,border_,braid,bruxelles,c.,care,centre,circle,clearness,closely,co.,co.'s,completed,completes,continuing,cord,correct,cravat,d'alencon,d'angleterre,d'espagne,de,desired,details,differs,directed,dot,dots,draw,drawn,dresses,easily,edge,edged,edges,edging,en,ends,english,enlarged,ev,evans,fill,filled,fillet,fine,finish,five,follow,following,form,formed,found,four,full,given,ground,groundwork,handkerchief,handkerchief._,illustration,imitates,important,ing,insert,insertion,instead,kind,knot,l,lace,lace_,lay,leather,leaving,like,limoges,linen,lo,long,loop,loose,making,many,materials,may,mecklenburg,medallion,messrs.,mode,much,needle,network,next,note,number,numbering,observed,oint,old,omit,one,open,ose,outline,p,p.,page,paper,part,pass,passed,patterns,picot,picots,place,placed,plain,point,portions,precisely,press,pretty,proceed,proceeding,proper,purl,purposes,quick,quickly,raleigh,real,repeat,represents,requires,rich,rosette,round,rows,running,sachets,sake,secured,see,sew,shape,short,showing,shown,shows,simplest,small,somewhat,sorrento,space,spanish,square,star,stitch,stitches,strong,suited,tacked,taken,tatting,thi,third,thread,three,thumb,thus,tight,tightly,times,trace,treble,trimming,twists,two,upon,useful,variety,venice,venise,walter,ways,wheels,wind,windings,work,worked,workers,working
&,2,"[191, 430]"
--,29,"[2, 39, 42, 154, 214, 221, 233, 237, 257, 263, 283, 288, 292, 319, 324, 327, 347, 351, 363, 402, 407, 455, 460, 502, 507, 535, 540, 574, 579]"
1,1,[9]
10,1,[519]
12,1,[472]
14,2,"[420, 554]"
1st,1,[43]
20,2,"[303, 375]"
21,1,[10]
24,1,[595]
2nd,1,[79]
3,1,[314]
3rd,1,[95]
433,1,[202]
454,1,[479]
456,2,"[247, 571]"
469,1,[65]
472,2,"[1, 11]"
473,3,"[119, 137, 153]"
474,1,[213]
475,2,"[220, 232]"
476,2,"[236, 256]"
477,2,"[262, 282]"
478,3,"[190, 287, 318]"
479,2,"[323, 346]"
480,2,"[362, 401]"
481,2,"[406, 454]"
482,2,"[459, 501]"
483,2,"[506, 534]"
484,2,"[539, 573]"
485,1,[578]
_insertion,1,[541]
_medallion,1,[408]
_point,3,"[461, 508, 580]"
_regular_,1,[143]
_star,1,[364]
ace,1,[184]
aking,1,[157]
also,1,[138]
alternately,1,[230]
antwerp,2,"[325, 348]"
applied,2,"[19, 142]"
arrangement,1,[18]
art,1,[168]
bars,7,"[6, 64, 149, 387, 491, 525, 565]"
beauty,1,[145]
bodice,1,[601]
border,7,"[473, 499, 505, 520, 538, 582, 596]"
border_,2,"[463, 510]"
braid,15,"[206, 273, 299, 312, 368, 382, 413, 433, 465, 486, 512, 547, 561, 587, 602]"
bruxelles,11,"[29, 49, 55, 77, 102, 197, 218, 270, 343, 446, 532]"
c.,2,"[192, 431]"
care,1,[169]
centre,2,"[385, 438]"
circle,1,[484]
clearness,1,[358]
closely,1,[132]
co.,5,"[372, 417, 469, 516, 551]"
co.'s,1,[592]
completed,1,[475]
completes,1,[450]
continuing,1,[83]
cord,1,[588]
correct,1,[163]
cravat,1,[423]
d'alencon,1,[568]
d'angleterre,6,"[265, 285, 331, 391, 394, 481]"
d'espagne,2,"[290, 321]"
de,16,"[28, 48, 54, 62, 76, 101, 196, 217, 239, 259, 269, 342, 442, 445, 496, 531]"
desired,1,[23]
details,1,[360]
differs,1,[333]
directed,2,"[383, 434]"
dot,2,"[32, 40]"
dots,1,[159]
draw,4,"[66, 123, 305, 308]"
drawn,1,[272]
dresses,1,[429]
easily,3,"[15, 294, 521]"
edge,9,"[173, 188, 194, 326, 328, 349, 392, 526, 560]"
edged,1,[487]
edges,2,"[160, 498]"
edging,16,"[164, 177, 219, 223, 235, 261, 266, 278, 286, 291, 322, 332, 395, 447, 489, 563]"
en,1,[250]
ends,1,[424]
english,2,"[398, 436]"
enlarged,1,[356]
ev,1,[249]
evans,6,"[371, 416, 468, 515, 550, 591]"
fill,2,"[439, 564]"
filled,1,[16]
fillet,1,[443]
fine,1,[585]
finish,1,[162]
five,2,"[45, 73]"
follow,1,[36]
following,1,[7]
form,2,"[20, 151]"
formed,2,"[93, 340]"
found,1,[556]
four,3,"[98, 113, 251]"
full,1,[186]
given,1,[354]
ground,1,[440]
groundwork,4,"[21, 25, 144, 148]"
handkerchief,1,[598]
handkerchief._,1,[583]
illustration,15,"[0, 118, 136, 152, 212, 231, 255, 281, 317, 345, 400, 453, 500, 533, 572]"
imitates,1,[131]
important,1,[166]
ing,1,[37]
insert,1,[296]
insertion,2,"[555, 575]"
instead,1,[82]
kind,1,[174]
knot,3,"[204, 211, 336]"
l,1,[183]
lace,16,"[135, 165, 175, 181, 208, 344, 399, 405, 458, 462, 504, 509, 537, 577, 581, 586]"
lace_,3,"[366, 410, 543]"
lay,1,[381]
leather,1,[380]
leaving,1,[67]
like,2,"[200, 243]"
limoges,3,"[180, 542, 576]"
linen,2,"[412, 546]"
lo,1,[105]
long,1,[228]
loop,5,"[58, 70, 91, 254, 339]"
loose,1,[52]
making,2,"[129, 335]"
many,1,[207]
materials,6,"[367, 411, 464, 511, 544, 584]"
