--,1,1/2,10,11,11th,12,12th,13,13th,14th,15th,16,16th,170,17th,18,18th,19th,1st,2,20th,21st,22,22nd,23rd,24,24th,25th,26th,27th,28th,2nd,3,323,324,325,3rd,4,40,44,4th,5,50,5th,6,6th,7,7th,8,82,8th,9,9th,_324,_a,_knitted,ack,across,al,alternated,alternately,always,appear,back,backwards,begin,beginning,behind,bl,black,bodice,bone,bottom,brioche,buckle,buttons,c,cast,chain,close,comes,coming,commencing,common,continued,corner,cornered,course,crochet,cross,crossed,crossing,cut,direction,divide,drawn,ed,edge,edged,elastic,end,ends,every,fastened,fine,first,fits,fleecy,following,follows,form,formed,forming,forward,forwards,foundation,front,going,gore,holes,hrowing,illustration,inches,increased,inserting,k,kn,kni,knit,knitted,knitting,knot,knotted,lace,left,line,long,loose,lower,make,manner,material,materials,measures,middle,must,n,narrower,neckerchief,needle,needles,next,nit,omes,one,opposite,ounces,part,pattern,pink,place,placed,point,pon,preceding,purl,purled,purple,quite,rais,rather,repeat,repeated,rib,ribs,right,round,rounded,row,rows,ruche,s.,second,seen,sew,shetland,side,silk,single,sleeves,sleeves._,slip,slipped,small,somewhat,steel,stitch,stitches,straight,strips,sufficiently,take,takes,ternately,th,therefore,thi,three,throw,throwing,thrown,thus,till,times,titch,together,tricoter_,turn,twice,two,u,upon,upper,usual,wa,wards,way,white,without,wool,wool._,work,worked,yard
--,7,"[41, 128, 147, 646, 722, 764, 772]"
1,60,"[8, 63, 65, 75, 77, 84, 86, 112, 149, 166, 170, 172, 183, 209, 213, 215, 217, 230, 262, 266, 268, 281, 304, 308, 310, 323, 347, 349, 351, 364, 381, 385, 387, 400, 423, 427, 429, 442, 465, 469, 471, 484, 507, 511, 513, 526, 548, 552, 554, 567, 587, 591, 593, 604, 731, 736, 760, 780, 784, 984]"
1/2,1,[656]
10,3,"[343, 425, 572]"
11,2,"[151, 866]"
11th,2,"[361, 883]"
12,1,[609]
12th,1,[382]
13,6,"[226, 319, 396, 480, 563, 898]"
13th,1,[397]
14th,1,[420]
15th,1,[439]
16,1,[114]
16th,1,[462]
170,1,[708]
17th,1,[481]
18,1,[168]
18th,1,[504]
19th,1,[523]
1st,4,"[60, 144, 619, 724]"
2,38,"[67, 79, 153, 159, 185, 190, 196, 202, 232, 237, 243, 249, 255, 283, 288, 297, 325, 328, 333, 339, 342, 366, 372, 378, 405, 407, 416, 419, 449, 458, 491, 500, 533, 541, 574, 580, 611, 798]"
20th,1,[545]
21st,1,[564]
22,1,[141]
22nd,1,[584]
23rd,1,[601]
24,1,[719]
24th,2,"[615, 1007]"
25th,1,[754]
26th,1,[804]
27th,1,[823]
28th,1,[832]
2nd,2,"[81, 163]"
3,5,"[306, 461, 467, 493, 655]"
323,2,"[40, 127]"
324,1,[763]
325,2,"[645, 771]"
3rd,2,"[180, 967]"
4,9,"[25, 258, 286, 293, 300, 447, 451, 503, 652]"
40,1,[841]
44,1,[858]
4th,1,[206]
5,8,"[205, 211, 329, 360, 409, 438, 544, 550]"
50,1,[4]
5th,1,[227]
6,6,"[162, 235, 368, 489, 583, 589]"
6th,1,[259]
7,1,[614]
7th,1,[278]
8,3,"[264, 509, 531]"
82,1,[853]
8th,1,[301]
9,4,"[188, 277, 522, 665]"
9th,1,[320]
_324,1,[644]
_a,1,[11]
_knitted,1,[42]
ack,1,[705]
across,1,[116]
al,1,[792]
alternated,1,[100]
alternately,9,"[295, 331, 370, 411, 453, 495, 536, 726, 779]"
always,1,[797]
appear,2,"[679, 878]"
back,4,"[22, 71, 769, 857]"
backwards,2,"[136, 717]"
begin,3,"[701, 844, 895]"
beginning,1,[105]
behind,1,[933]
bl,1,[704]
black,20,"[44, 48, 654, 660, 666, 673, 680, 690, 782, 807, 835, 906, 908, 915, 929, 953, 958, 969, 980, 1003]"
bodice,6,"[648, 669, 684, 703, 766, 774]"
bone,2,"[667, 691]"
bottom,2,"[700, 702]"
brioche,6,"[671, 789, 810, 830, 838, 881]"
buckle,2,"[664, 694]"
buttons,2,"[668, 692]"
c,1,[904]
cast,2,"[140, 707]"
chain,3,"[3, 26, 32]"
close,1,[687]
comes,1,[932]
coming,1,[21]
commencing,1,[58]
common,1,[809]
continued,1,[993]
corner,3,"[59, 118, 120]"
cornered,1,[53]
course,1,[103]
crochet,1,[10]
cross,1,[138]
crossed,2,"[952, 973]"
crossing,2,"[936, 998]"
cut,1,[788]
direction,1,[977]
divide,1,[847]
drawn,1,[642]
ed,1,[677]
edge,4,"[38, 111, 628, 634]"
edged,1,[123]
elastic,2,"[662, 698]"
end,2,"[106, 641]"
ends,1,[636]
